time,value
2022-08-08 06:30:44,3.0
2022-08-08 06:31:27,3.0
2022-08-08 06:35:46,3.0
2022-08-08 06:39:47,3.0
2022-08-08 06:45:51,3.0
2022-08-08 06:51:26,3.0
2022-08-08 06:55:25,6.0
2022-08-08 07:00:27,-11.0
2022-08-08 07:04:52,6.0
2022-08-08 07:11:52,2.0
2022-08-08 07:16:52,-10.0
2022-08-08 07:22:53,-10.0
2022-08-08 07:27:53,-8.0
2022-08-08 07:31:21,-8.0
2022-08-08 07:53:22,-9.0
2022-08-08 07:59:59,-9.0
2022-08-08 08:05:57,-9.0
2022-08-08 08:10:59,7.0
2022-08-08 08:16:59,-9.0
2022-08-09 21:18:44,7.0
2022-08-09 21:26:45,-10.0
2022-08-09 21:32:19,-10.0
2022-08-09 21:54:20,-2.0
2022-08-09 22:03:20,6.0
2022-08-09 22:14:22,-10.0
2022-08-09 22:25:21,-11.0
2022-08-09 22:42:54,-3.0
2022-08-09 22:53:55,-11.0
2022-08-09 23:04:24,-12.0
2022-08-10 05:54:46,4.0
2022-08-10 05:59:46,3.0
2022-08-10 06:05:47,-5.0
2022-08-10 06:10:47,1.0
2022-08-10 06:16:47,1.0
2022-08-10 06:27:46,-7.0
2022-08-10 06:33:47,-6.0
2022-08-10 06:41:48,2.0
2022-08-10 06:46:52,3.0
2022-08-10 07:30:54,3.0
2022-08-10 07:35:26,3.0
2022-08-10 07:41:26,3.0
2022-08-10 07:43:58,3.0
2022-08-11 03:16:27,3.0
2022-08-11 03:20:11,-5.0
2022-08-11 03:24:12,3.0
2022-08-11 03:30:12,-13.0
2022-08-11 03:36:28,-5.0
2022-08-11 03:41:12,-6.0
2022-08-11 03:46:14,2.0
2022-08-11 03:49:16,2.0
2022-08-11 03:57:17,3.0
2022-08-11 04:03:17,-4.0
2022-08-11 04:05:17,4.0
2022-08-11 04:10:01,4.0
2022-08-11 04:16:00,4.0
2022-08-11 04:19:16,5.0
2022-08-11 04:24:18,5.0
2022-08-11 04:29:18,5.0
2022-08-11 04:34:01,-11.0
2022-08-11 04:36:00,5.0
2022-08-11 04:40:17,-3.0
2022-08-11 04:45:19,5.0
2022-08-11 04:51:24,-3.0
2022-08-11 04:56:21,-3.0
2022-08-11 05:02:08,5.0
2022-08-11 05:13:25,5.0
2022-08-11 05:20:00,5.0
2022-08-11 05:32:25,-11.0
2022-08-11 05:38:01,5.0
2022-08-11 05:42:01,5.0
2022-08-11 05:47:29,-11.0
2022-08-11 05:54:01,5.0
2022-08-11 06:01:05,5.0
2022-08-11 06:06:30,-11.0
2022-08-11 06:12:28,5.0
2022-08-11 06:25:03,-12.0
2022-08-11 06:29:29,5.0
2022-08-11 06:36:03,-12.0
2022-08-11 06:41:32,-12.0
2022-08-12 03:22:09,-4.0
2022-08-12 03:26:08,-5.0
2022-08-12 03:32:08,4.0
2022-08-12 03:37:09,3.0
2022-08-12 03:45:09,3.0
2022-08-12 03:50:28,3.0
2022-08-12 03:54:11,6.0
2022-08-12 04:00:11,6.0
2022-08-12 04:07:14,7.0
2022-08-12 04:13:14,7.0
2022-08-12 04:19:59,-1.0
2022-08-12 04:26:15,4.0
2022-08-12 04:31:59,4.0
2022-08-12 04:37:16,4.0
2022-08-12 04:43:01,4.0
2022-08-12 04:50:01,-12.0
2022-08-12 04:55:00,4.0
2022-08-12 05:02:03,4.0
2022-08-12 05:06:00,4.0
2022-08-12 05:14:59,5.0
2022-08-12 05:18:57,-3.0
2022-08-12 05:24:20,3.0
2022-08-12 05:29:58,3.0
2022-08-12 05:35:59,-13.0
2022-08-12 05:42:21,3.0
2022-08-12 05:50:59,-5.0
2022-08-12 05:57:22,3.0
2022-08-12 06:00:24,3.0
2022-08-12 06:06:26,3.0
2022-08-12 06:12:09,3.0
2022-08-12 06:17:27,3.0
2022-08-12 06:22:28,3.0
2022-08-12 06:27:30,3.0
2022-08-12 06:31:27,4.0
2022-08-12 06:36:29,4.0
2022-08-13 04:30:26,4.0
2022-08-13 04:38:24,4.0
2022-08-13 04:44:07,-12.0
2022-08-13 04:48:07,-5.0
2022-08-13 04:53:24,3.0
2022-08-13 04:59:07,4.0
2022-08-13 05:03:08,4.0
2022-08-13 05:08:10,4.0
2022-08-13 05:14:53,-4.0
2022-08-13 05:19:56,4.0
2022-08-13 05:24:54,4.0
2022-08-13 05:34:54,4.0
2022-08-13 05:40:55,-12.0
2022-08-13 05:45:55,-4.0
2022-08-13 05:51:55,-5.0
2022-08-13 05:58:14,4.0
2022-08-13 06:02:57,-13.0
2022-08-13 06:08:18,3.0
2022-08-13 14:28:16,3.0
2022-08-13 14:29:16,3.0
2022-08-13 14:33:16,4.0
2022-08-13 14:39:18,4.0
2022-08-13 14:46:16,4.0
2022-08-13 14:51:18,4.0
2022-08-13 15:39:20,4.0
2022-08-13 15:43:21,4.0
2022-08-14 11:26:01,4.0
2022-08-14 11:32:21,5.0
2022-08-14 12:25:07,-12.0
2022-08-14 12:31:08,-12.0
2022-08-14 12:45:09,-13.0
2022-08-14 12:50:09,-13.0
2022-08-14 12:55:09,3.0
2022-08-14 13:01:09,3.0
2022-08-14 13:05:10,3.0
2022-08-14 13:11:22,-13.0
2022-08-14 13:17:14,-5.0
2022-08-14 13:23:14,3.0
2022-08-14 13:28:14,3.0
2022-08-16 08:33:29,3.0
2022-08-16 08:38:59,3.0
2022-08-16 08:44:59,3.0
2022-08-16 21:06:27,3.0
2022-08-16 21:16:21,3.0
2022-08-16 21:26:28,-5.0
2022-08-16 21:37:30,3.0
2022-08-16 21:57:30,-13.0
2022-08-16 22:06:32,-14.0
2022-08-16 22:14:34,3.0
2022-08-16 22:17:35,3.0
2022-08-16 22:40:35,3.0
2022-08-16 22:51:36,3.0
2022-08-16 23:00:39,-14.0
2022-08-17 03:11:07,3.0
2022-08-17 03:16:29,-14.0
2022-08-17 03:24:07,-6.0
2022-08-17 03:30:07,2.0
2022-08-17 03:35:07,2.0
2022-08-17 03:41:08,2.0
2022-08-17 03:46:08,2.0
2022-08-17 03:49:09,2.0
2022-08-17 03:54:09,2.0
2022-08-17 04:00:11,2.0
2022-08-17 04:05:12,2.0
2022-08-17 04:14:13,2.0
2022-08-17 04:20:14,3.0
2022-08-17 04:26:14,3.0
2022-08-17 04:31:14,3.0
2022-08-17 04:37:15,-14.0
2022-08-17 04:42:15,2.0
2022-08-17 04:48:15,-6.0
2022-08-17 04:54:14,2.0
2022-08-17 05:11:23,2.0
2022-08-17 05:16:23,2.0
2022-08-17 05:19:23,-10.0
2022-08-17 05:24:23,1.0
2022-08-17 05:29:52,-20.0
2022-08-17 05:30:54,22.0
