time,value
2022-08-17 05:15:33,37.0
2022-08-17 05:16:32,36.0
2022-08-17 05:16:42,38.0
2022-08-17 05:18:32,34.0
2022-08-17 05:18:42,40.0
2022-08-17 05:20:32,30.0
2022-08-17 05:20:42,39.0
2022-08-17 05:22:32,35.0
2022-08-17 05:22:42,39.0
2022-08-17 05:24:32,38.0
2022-08-17 05:24:42,35.0
2022-08-17 05:26:32,29.0
2022-08-17 05:26:42,33.0
2022-08-17 05:28:32,40.0
2022-08-17 05:28:42,37.0
2022-08-17 05:30:32,32.0
2022-08-17 05:30:42,50.0
2022-08-17 05:32:32,34.0
2022-08-17 05:32:42,45.0
2022-08-17 05:34:32,39.0
2022-08-17 05:34:42,39.0
2022-08-17 05:36:32,36.0
2022-08-17 05:36:42,28.0
2022-08-17 05:38:32,30.0
2022-08-17 05:38:42,42.0
2022-08-17 05:40:32,32.0
2022-08-17 05:40:42,31.0
2022-08-17 05:42:32,36.0
2022-08-17 05:42:42,36.0
2022-08-17 05:44:32,32.0
2022-08-17 05:44:42,32.0
2022-08-17 05:46:32,36.0
2022-08-17 05:46:42,43.0
2022-08-17 05:48:32,34.0
2022-08-17 05:48:42,45.0
2022-08-17 05:50:32,44.0
2022-08-17 05:50:42,39.0
2022-08-17 05:52:32,34.0
2022-08-17 05:52:42,34.0
2022-08-17 05:54:32,38.0
2022-08-17 05:54:42,35.0
2022-08-17 05:56:32,44.0
2022-08-17 05:56:42,39.0
2022-08-17 05:58:32,31.0
2022-08-17 05:58:43,43.0
2022-08-17 06:00:32,40.0
2022-08-17 06:00:42,36.0
2022-08-17 06:02:32,33.0
2022-08-17 06:02:44,38.0
2022-08-17 06:04:32,37.0
2022-08-17 06:04:43,38.0
2022-08-17 06:06:32,39.0
2022-08-17 06:06:43,39.0
2022-08-17 06:08:32,48.0
2022-08-17 06:09:39,39.0
2022-08-17 06:10:32,37.0
2022-08-17 06:10:42,33.0
2022-08-17 06:12:32,40.0
2022-08-17 06:12:44,35.0
2022-08-17 06:14:33,36.0
2022-08-17 06:15:35,43.0
2022-08-17 06:16:32,26.0
2022-08-17 06:16:42,39.0
2022-08-17 06:18:32,41.0
2022-08-17 06:18:42,37.0
2022-08-17 06:20:32,35.0
2022-08-17 06:20:42,35.0
2022-08-17 06:22:32,29.0
2022-08-17 06:22:42,32.0
2022-08-17 06:24:32,33.0
2022-08-17 06:24:42,32.0
2022-08-17 06:26:32,30.0
2022-08-17 06:26:42,29.0
2022-08-17 06:28:32,45.0
2022-08-17 06:28:42,35.0
2022-08-17 06:30:32,42.0
2022-08-17 06:30:42,46.0
2022-08-17 06:32:32,44.0
2022-08-17 06:32:42,19.0
2022-08-17 06:34:32,29.0
2022-08-17 06:34:42,36.0
2022-08-17 06:36:32,41.0
2022-08-17 06:36:42,36.0
2022-08-17 06:38:32,38.0
2022-08-17 06:38:42,27.0
2022-08-17 06:40:32,38.0
2022-08-17 06:40:42,47.0
2022-08-17 06:42:32,49.0
2022-08-17 06:42:42,42.0
2022-08-17 06:44:32,29.0
2022-08-17 06:44:42,36.0
2022-08-17 06:46:33,32.0
2022-08-17 06:46:42,27.0
2022-08-17 06:48:32,32.0
2022-08-17 06:48:42,28.0
2022-08-17 06:50:32,38.0
2022-08-17 06:50:42,41.0
2022-08-17 06:52:32,41.0
2022-08-17 06:52:42,42.0
2022-08-17 06:54:32,29.0
2022-08-17 06:54:42,27.0
2022-08-17 06:56:32,36.0
2022-08-17 06:56:42,40.0
2022-08-17 06:58:32,44.0
2022-08-17 06:58:43,31.0
2022-08-17 07:00:32,31.0
2022-08-17 07:00:42,32.0
2022-08-17 07:02:33,40.0
2022-08-17 07:02:43,46.0
2022-08-17 07:04:32,38.0
2022-08-17 07:04:42,37.0
2022-08-17 07:06:32,42.0
2022-08-17 07:06:42,33.0
2022-08-17 07:08:32,30.0
2022-08-17 07:09:39,48.0
2022-08-17 07:10:32,42.0
2022-08-17 07:10:42,42.0
2022-08-17 07:12:32,40.0
2022-08-17 07:12:42,33.0
2022-08-17 07:14:32,44.0
2022-08-17 07:14:42,41.0
2022-08-17 07:16:32,33.0
2022-08-17 07:16:42,34.0
2022-08-17 07:18:32,35.0
2022-08-17 07:18:42,37.0
2022-08-17 07:20:32,28.0
2022-08-17 07:21:38,29.0
2022-08-17 07:22:32,28.0
2022-08-17 07:22:42,28.0
2022-08-17 07:24:32,23.0
2022-08-17 07:24:42,24.0
2022-08-17 07:26:32,36.0
2022-08-17 07:27:32,37.0
2022-08-17 07:28:32,37.0
2022-08-17 07:28:42,33.0
2022-08-17 07:30:32,34.0
2022-08-17 07:30:42,44.0
2022-08-17 07:32:32,40.0
2022-08-17 07:32:42,35.0
2022-08-17 07:34:32,32.0
2022-08-17 07:34:42,33.0
2022-08-17 07:36:32,40.0
2022-08-17 07:36:42,43.0
2022-08-17 07:38:32,43.0
2022-08-17 07:38:42,33.0
2022-08-17 07:40:32,37.0
2022-08-17 07:40:42,48.0
2022-08-17 07:42:32,37.0
2022-08-17 07:42:42,44.0
2022-08-17 07:44:32,44.0
2022-08-17 07:44:42,39.0
2022-08-17 07:46:32,44.0
2022-08-17 07:46:42,45.0
2022-08-17 07:48:32,34.0
2022-08-17 07:48:42,43.0
2022-08-17 07:50:32,29.0
2022-08-17 07:50:42,34.0
2022-08-17 07:52:32,41.0
2022-08-17 07:52:42,36.0
2022-08-17 07:54:32,37.0
2022-08-17 07:54:42,34.0
2022-08-17 07:56:32,26.0
2022-08-17 07:56:42,39.0
2022-08-17 07:58:32,40.0
2022-08-17 07:58:42,34.0
2022-08-17 08:00:32,26.0
2022-08-17 08:00:42,36.0
2022-08-17 08:02:32,33.0
2022-08-17 08:02:43,37.0
2022-08-17 08:04:33,30.0
2022-08-17 08:04:42,39.0
2022-08-17 08:06:32,50.0
2022-08-17 08:06:42,33.0
2022-08-17 08:08:32,34.0
2022-08-17 08:08:42,30.0
2022-08-17 08:10:32,27.0
2022-08-17 08:10:42,33.0
